1																																																																																	
1																																																																																	
1																																																																																	
Year	Mnth	Day	STATION	NAME	LATITUDE	LONGITUDE	ELEVATION	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	Q	prcp(mm/day)	PSUN	SNOW	SNWD	TAVG	tmax(C)_daymet	tmin(C)_daymet	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur
2014	8	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						3720			0.1		0	0	80	92	69				200	230						14.1	18.1					1																																									27226
2014	8	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						2240			0.65		0	0	79	87	74				190	190						21.9	25.9																																														27226
2014	8	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						1760			0		0	0	81	91	74				220	220						16.1	19.9					1																																									27226
2014	8	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						2930			0.01		0	0	83	91	74				170	220						17	19.9					1																																									27226
2014	8	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						4810			0		0	0	82	93	73				200	180						12.1	25.9																																														27226
2014	8	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						5360			0		0	0	83	94	73				210	210						14.1	16.1																																														27226
2014	8	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						4190			0		0	0	84	96	75				170	350						12.1	15					1																																									27226
2014	8	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						4080			0		0	0	85	97	76				220	210						12.1	14.1																																														27226
2014	8	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						3640			0		0	0	85	98	75				340	340						16.1	21			1																																											27226
2014	8	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.62						3310			0		0	0	84	92	77				50	80						16.1	23																																														27226
2014	8	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38						2000			0		0	0	81	92	72				50	100						14.1	21																																														27226
2014	8	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						1670			0.1		0	0	81	93	72				140	150						15	19.9																																														27226
2014	8	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	1.79						1560			1.03		0	0	78	90	72				330	350						13	18.1																																														27226
2014	8	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38						1220			0.01		0	0	78	91	71				170	170						18.1	23			1																																											27226
2014	8	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.83						1700			0.01		0	0	81	90	75				130	160						21	25.9					1																																									27226
2014	8	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						2900			0		0	0	81	92	75				160	170						18.1	23			1																																											27226
2014	9	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38						5800			0		0	0	83	92	74				160	140						17	23.9																																														27226
2014	9	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						3510			0.01		0	0	81	91	74				170	160						17	21.9			1		1					1																																				27226
2014	9	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						2650			0		0	0	79	91	72				20	20						12.1	16.1			1																																											27226
2014	9	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						3290			0		0	0	79	88	71				40	50						21.9	23.9					1																																									27226
2014	9	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						4500			0		0	0	79	88	72				150	150						12.1	16.1			1																																											27226
2014	9	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						2630			0		0	0	79	91	69				200	200						12.1	14.1			1							1																																				27226
2014	9	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						2810			0		0	0	80	93	72				40	40						17	23			1		1					1																																				27226
2014	9	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						3360			0		0	0	78	92	71				200	130						13	19			1		1					1																																				27226
2014	9	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						3280			0.78		0	0	80	89	74				180	180						19.9	23			1		1					1																																				27226
2014	9	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						3060			0		0	0	80	91	73				120							10.1				1																																											27226
2014	9	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						4130			0.15		0	0	81	89	74				190	200						15	19.9			1																																											27226
2014	9	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						3300			1.16		0	0	80	92	73				140	140						17	19.9			1	1	1																																									27226
2014	9	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.17						2770			0		0	0	78	88	71				360	360						17	21			1																																											27226
2014	9	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						2950			0.9		0	0	77	92	68				20	20						12.1	15			1		1					1																																				27226
2014	9	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						2520			0		0	0	79	89	73				170	160						10.1	13					1																																									27226
2014	9	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						2680			0.99		0	0	79	90	70				220	140						18.1	23			1		1																																									27226
2014	9	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						2260			0		0	0	77	90	69				200	210						13	16.1			1																																											27226
2014	9	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						2760			0.62		0	0	78	89	70				50	50						21.9	28			1		1																																									27226
2014	9	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36						4420			0.01		0	0	76	87	70				110	130						12.1	16.1			1																																											27226
2014	9	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.83						3180			0		0	0	76	84	68				50	50						15	23																																														27226
2014	9	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						3000			0		0	0	76	89	67				180	80						10.1	14.1			1																																											27226
2014	9	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						2770			0.02		0	0	76	88	64				360	360						16.1	21.9			1																																											27226
2014	9	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72						2480			0		0	0	71	84	58				30	30						16.1	21																																														27226
2014	9	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.28						1500			0		0	0	71	83	64				90	100						16.1	21.9																																														27226
2014	9	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5						2180			0		0	0	71	82	62				40	40						19.9	23			1																																											27226
2014	9	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						1480			0		0	0	71	81	62				50	50						16.1	19																																														27226
2014	9	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.83						2460			0		0	0	70	81	64				90	80						14.1	17			1																																											27226
2014	9	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61						1800			0.89		0	0	74	81	70				110	100						14.1	18.1			1																																											27226
2014	9	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38						1380			0		0	0	75	84	71				350	340						17	21			1							1																																				27226
2014	9	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						1260			0		0	0	74	83	68				40	30						10.1	13			1							1																																				27226
2014	10	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						1920			0		0	0	74	84	64				180	150						12.1	16.1			1																																											27226
2014	10	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04						1810			1.07		0	0	75	84	70				140	140						21	25.1			1		1					1																																				27226
2014	10	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.49						5140			0.23		0	0	76	80	63				310	300						17	29.1			1		1																																									27226
2014	10	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.62						5080			0		0	0	64	70	47				350	360						21.9	29.1																																														27226
2014	10	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						4680			0		0	0	59	75	46				180	180						14.1	18.1																																														27226
2014	10	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.49						5050			0		0	0	68	82	59				180	180						17	21			1							1																																				27226
2014	10	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						3850			0		0	0	73	86	63				190	190						13	16.1																																														27226
2014	10	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.46						2190			0		0	0	75	87	62				150	160						10.1	13			1	1																																										27226
2014	10	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						1770			0		0	0	74	86	63				190	160						12.1	17			1	1																																										27226
2014	10	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						1370			0.41		0	0	75	83	69				290	230						13	17			1		1																																									27226
2014	10	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						2300			0.04		0	0	76	85	67				160	160						16.1	19.9			1																																											27226
2014	10	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						4580			0		0	0	75	86	66				150	150						15	19.9			1																																											27226
2014	10	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	13.42						4330			0.85		0	0	76	85	69				170	190						25.1	36			1		1																																									27226
2014	10	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38						28600			0.42		0	0	69	73	56				300	300						17	28			1		1																																									27226
2014	10	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						44300			0		0	0	62	75	49				290	310						16.1	25.9																																														27226
2014	10	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						34600			0		0	0	62	79	48				320	320						12.1	17																																														27226
2014	10	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.68						30600			0		0	0	63	81	49				210	210						13	16.1																																														27226
2014	10	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.49						29300			0		0	0	69	83	57				10	10						21	27.1			1	1																																										27226
2014	10	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						20400			0		0	0	65	76	51				40	30						14.1	17																																														27226
2014	10	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						15700			0		0	0	61	79	48				350	340						10.1	12.1			1							1																																				27226
2014	10	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14						10300			0		0	0	63	81	50				340	340						14.1	16.1																																														27226
2014	10	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.05						4440			0		0	0	64	77	51				20	360						15	19.9																																														27226
2014	10	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						4670			0		0	0	60	74	47				50	50						12.1	16.1																																														27226
2014	10	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						2320			0		0	0	62	77	49				20	350						14.1	17																																														27226
2014	10	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						2730			0		0	0	61	79	44				20	360						16.1	19.9																																														27226
2014	10	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36						4300			0		0	0	66	83	53				210	200						12.1	13			1	1						1																																				27226
2014	10	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						3500			0		0	0	68	81	56				180	160						16.1	21			1	1						1																																				27226
2014	10	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						3770			0		0	0	69	82	58				160	150						10.1	14.1																																														27226
2014	10	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04						3160			0.01		0	0	71	83	61				10	10						19.9	23.9																																														27226
2014	10	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.05						2140			0		0	0	64	72	44				20	50						19.9	25.1																																														27226
2014	10	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72						3320			0		0	0	56	74	41				350	330						25.9	35.1																																														27226
2014	11	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.3						5080			0		0	0	51	59	38				350	350						23.9	30																																														27226
2014	11	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04						4480			0		0	0	48	64	33				40	350						14.1	19.9																																														27226
2014	11	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						2350			0		0	0	51	70	37				120	150						14.1	18.1																																														27226
2014	11	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						2310			0		0	0	60	75	48				110	120						14.1	17																																														27226
2014	11	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04						2180			0		0	0	66	78	59				140	130						17	21.9			1																																											27226
2014	11	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						3060			0		0	0	68	76	55				350	360						17	23			1																																											27226
2014	11	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.83						2660			0		0	0	56	63	41				10	20						17	21																																														27226
